label,url,filepath,width,height
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQu1Nxq0jq05T2AJzYHV8lNZlt1EuPxwwcsUw&s,image_dataset\Car\Car_22.jpg,225,225
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSi3Qo-lqv0mojJ9YZJ6Xs_2OJOP37K6POU-Q&s,image_dataset\Car\Car_23.jpg,242,208
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKvTx89bTzSeT76x3twVNjZ40gfFIx3875xw&s,image_dataset\Car\Car_24.jpg,225,225
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTW-ZDo6dn0xY3dzUY7oInTwNNjk6ugbnlp-w&s,image_dataset\Car\Car_25.jpg,370,136
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoEr4f8tXOuz7IMT3Qw5whuBecw95xsVrHoA&s,image_dataset\Car\Car_26.jpg,225,225
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9wU3FHImy0VzPmpVNRrsqvL32JiwAUZJ7OEzVBTyA6zrAh1sFUFRt&s=0,image_dataset\Car\Car_27.jpg,50,50
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjWm8rsj-LVyxNZo3pnijcsvHqqQX-RSoXDhBciVEW&s=0,image_dataset\Car\Car_28.jpg,50,50
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCXsoVGBMTY-5RHRt7kiQQuCj4RpNHb4C2xCdiUhESUKWutoTzVsPv&s=0,image_dataset\Car\Car_29.jpg,50,50
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuxSDBvYFtgSCbjz9GI1Q3xP5QOGDuCpm81A&s,image_dataset\Car\Car_30.jpg,300,168
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrAhYfvSMdylN7vnaaO_aATs3788zG62szsg&s,image_dataset\Car\Car_31.jpg,299,168
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSAki7-ITk242b_I7DNXdGBajWIXOTRW2kCg&s,image_dataset\Car\Car_32.jpg,275,183
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQKe4VGrcTdNTVKxLho3AhO9II74F63oRmvA&s,image_dataset\Car\Car_33.jpg,275,183
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbcMd2NxqJ67A-YSeMObUHqrcRvsCbnKOU3Q&s,image_dataset\Car\Car_34.jpg,225,225
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRH66OgzVPRABRZzntwn-o6ivir8JGXTONoXA&s,image_dataset\Car\Car_35.jpg,194,259
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRamImJPs_bzH6UWeAZZ7N1jyW-AKufHVvTRQ&s,image_dataset\Car\Car_36.jpg,300,168
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-xMRUnXkVtUG-PL-0MjWaDzL-pdT6QMDSXg&s,image_dataset\Car\Car_37.jpg,300,168
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBc_zAjk3OqOGAJFzcKdggCwgGNmp5wFVpVw&s,image_dataset\Car\Car_38.jpg,225,225
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQV1O1j15r2y2LwO-O9jVqsG_c0q37_FklHZA&s,image_dataset\Car\Car_39.jpg,275,183
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIOsQgOKrn_Qf4OMVjI0dU75e_hZlgEiUnKg&s,image_dataset\Car\Car_40.jpg,309,163
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXtOcghc5TDyK49eDl0ptNwzqcQu3Uva4lgA&s,image_dataset\Car\Car_41.jpg,168,299
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSy9Hr3OPNR6SAAPtt6mlWyfrv35AwsysNZFQ&s,image_dataset\Car\Car_42.jpg,259,194
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2eWG8TQTWpH9ZGFcCGmw9I3fmaqXjQ6HAbg&s,image_dataset\Car\Car_43.jpg,254,198
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZ7upGClJpnDWDU4WK4BJYVZr34bjDaLyM9Q&s,image_dataset\Car\Car_44.jpg,300,168
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZVwun5erDCtTkxG2ibvGIw8dm79KAmAzYZw&s,image_dataset\Car\Car_45.jpg,204,247
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9QmMAfdzC4lOQWkdOTUOQ8nKQ_Y-xRIdVGw&s,image_dataset\Car\Car_46.jpg,223,226
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRT1YEdLJENRw6w94hHxd6m6o_XmJgL7jgUIQ&s,image_dataset\Car\Car_47.jpg,183,275
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLazUv7MGk7St_-hzhYdmmG5Qd1CBXcgytQw&s,image_dataset\Car\Car_48.jpg,299,168
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBdLiJDCWlhaABJSN9YyjNXXFKg4koO8fbgw&s,image_dataset\Car\Car_49.jpg,275,183
Car,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWQ-tuqUZPO2Z0Ywo3q6KQ-QlBExrVNwpi4A&s,image_dataset\Car\Car_50.jpg,310,163
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQB85uMukyeIniREFN9xpp6Sf_tDgN7ZmzHL5XOVluMaSgYziHq063uYCtE&s,image_dataset\Bicycle\Bicycle_1.jpg,46,46
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgVCNvJJEMaCvOX3o8Ss7NHxm-lTqSlsu50xYvIO45aRwx0YNFRlLkcukF&s,image_dataset\Bicycle\Bicycle_2.jpg,61,46
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0NfFFbuorOzBPnE77H_ykvqrcuzD_13bLWDRz2Dvauc5Nas3MJplh2v1z&s,image_dataset\Bicycle\Bicycle_3.jpg,46,46
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToYp9CyzL4LJv79K1dKY8CvvHRi_6X7BWrqIXyxnmaNIRvYxR0mBUq6grq&s,image_dataset\Bicycle\Bicycle_4.jpg,65,46
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-Q3_8_1Yt742dOY6MYjCAz5hBIf3BdyejyQ&s,image_dataset\Bicycle\Bicycle_5.jpg,383,131
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTY48RY8u6hNR2GNUOGGRMTdd_-4tWJV5UD0w&s,image_dataset\Bicycle\Bicycle_6.jpg,259,194
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFn0jR2hi3nu3-kQnxTf1HSo0zrz4r7oHVIg&s,image_dataset\Bicycle\Bicycle_7.jpg,251,201
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyC2d6FiMytUCp2gkHBmn0jDTtdZsksHrpRw&s,image_dataset\Bicycle\Bicycle_8.jpg,200,252
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUbfFnFwjBqNo38O4XssBINU_vWY7QEG30aQ&s,image_dataset\Bicycle\Bicycle_9.jpg,275,183
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSncz36-lY2ob7lrydulW1MfbFILksN_CwvZA&s,image_dataset\Bicycle\Bicycle_10.jpg,287,175
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMqAq6q2WxWN8dNuL6Vz86O2zrXtz84bWVOA&s,image_dataset\Bicycle\Bicycle_11.jpg,277,182
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRehn3AW4MuMU_mzBgpEDbz6z3qRqt3GvupJA&s,image_dataset\Bicycle\Bicycle_12.jpg,201,251
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSg5LBYk3QPgG96P5XfTQ-QwnTlwLsfn9Rglg&s,image_dataset\Bicycle\Bicycle_13.jpg,300,168
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9eDZoI1gwxzQaEoPDwN0Mp7m0dXkwn4IwIg&s,image_dataset\Bicycle\Bicycle_14.jpg,318,159
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlr9aKal_PSVFWlvpw6wuxCp5KdvvWEm4BRQ&s,image_dataset\Bicycle\Bicycle_15.jpg,335,150
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9I3vHjis-U1aQBE3rko7K9c4tnebPdzwrJQ&s,image_dataset\Bicycle\Bicycle_16.jpg,265,190
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQN9tQfEJX4IT_paGwjKQoLpZJlSCPHgsawNA&s,image_dataset\Bicycle\Bicycle_17.jpg,225,225
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDWeqcgL1JijZ_uxalzakHsbgAuejGRXWEAQ&s,image_dataset\Bicycle\Bicycle_18.jpg,300,168
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSELtrRVJREErpK_uE-mhuZU3kSb6TMwU-Zww&s,image_dataset\Bicycle\Bicycle_19.jpg,300,168
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPmT3M2aIMrxRm2M4FYN5olUM3q-L65n-jeQ&s,image_dataset\Bicycle\Bicycle_20.jpg,259,194
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsAdOREJ5OfDZcuD1CgEKSN-eKwwoIcNTwIw&s,image_dataset\Bicycle\Bicycle_21.jpg,250,202
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfyvQhbFGGTv4pV-T0hxSM5ycrYCBoWfhlwA&s,image_dataset\Bicycle\Bicycle_22.jpg,268,188
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFKKkh-mJbqqlzbqv_EpexsfiVqBTESSzXCA&s,image_dataset\Bicycle\Bicycle_23.jpg,300,168
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnVOcuCOfAN7K6uEXGoUtKZBFuZVIYa7n8BA&s,image_dataset\Bicycle\Bicycle_24.jpg,332,152
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREtWgA7xSA0BKL6Qcrm8E7xWAlCKW0xEB_nA&s,image_dataset\Bicycle\Bicycle_25.jpg,300,168
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9XHWNhDTKP28qffAQyLPPyZymlQdtZiPspQ&s,image_dataset\Bicycle\Bicycle_26.jpg,298,169
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPUehSbRMYGqjo1sQuMlsEsNfzluFoFxdbDSErWVGhHS25RO4yljRf&s=0,image_dataset\Bicycle\Bicycle_27.jpg,50,50
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0r29uXLiPDNwcmrL7Vvw6rl4Y7aJh3ehEIqb0oI-X&s=0,image_dataset\Bicycle\Bicycle_28.jpg,50,50
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0qQwup1CYZMeccNXRiUHPkHAFX4iBY6SXJQeYyF_7brPmkv7zqfA1&s=0,image_dataset\Bicycle\Bicycle_29.jpg,50,50
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqvmlqP2AaqHEr6EG37a1-CbKJsYzVvWHrrw&s,image_dataset\Bicycle\Bicycle_30.jpg,275,183
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUCifucGJaryPWm43sjUIeikSZqnNV_AI4jQ&s,image_dataset\Bicycle\Bicycle_31.jpg,259,194
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuOK1ngdSnpA_Xa1Rhj7Ctgm713qwsMAXHhw&s,image_dataset\Bicycle\Bicycle_32.jpg,275,183
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMRTiUMJ64BQRt0iovn9SR3McGN2AGQwrgtA&s,image_dataset\Bicycle\Bicycle_33.jpg,225,225
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6cHMMzg5ESaewIH7raQLZLdteFRwN9xkIGw&s,image_dataset\Bicycle\Bicycle_34.jpg,225,224
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBJ9wa6a6MgrLuuMqwB2Wval5fDoRItYV-Fw&s,image_dataset\Bicycle\Bicycle_35.jpg,195,259
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHCerabGc_5hXNKwtxO1js17t8Ew8HQrsjWA&s,image_dataset\Bicycle\Bicycle_36.jpg,259,194
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7UWyjREdXRQFYrhrx1upr_7FR56PyFPpYmA&s,image_dataset\Bicycle\Bicycle_37.jpg,300,168
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfAtMURnoUuERXG5q6z_t_d3nkjYPmfZKOYQ&s,image_dataset\Bicycle\Bicycle_38.jpg,275,183
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIx_PWyrq4UmnSjiOXyP3p-VCLFtsemoEgJA&s,image_dataset\Bicycle\Bicycle_39.jpg,225,225
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVkjqF-hq1t7B704vEVGRkHaol0HRqZ7wa-w&s,image_dataset\Bicycle\Bicycle_40.jpg,259,194
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKF7wHDhR4g15uOZlFukmYz3iB62tSMdcCYA&s,image_dataset\Bicycle\Bicycle_41.jpg,227,222
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1d9eGcPOnECwPF_XFLUcXpnw79DDKmVx2eQ&s,image_dataset\Bicycle\Bicycle_42.jpg,296,170
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIlDww9LwAvAPPlGcYJR_TrN6Sm0UBxjMUQg&s,image_dataset\Bicycle\Bicycle_43.jpg,275,183
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkRuKyBx93tNM-GtkwMaF4Nk6-4uJyroaUQA&s,image_dataset\Bicycle\Bicycle_44.jpg,214,235
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQivf6ffbK_o2neXu8hM_PsLJWiom8mQxcS4w&s,image_dataset\Bicycle\Bicycle_45.jpg,300,168
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWqq5hgyps3mE5Kyf4IyXAe08DoagBaTtbTw&s,image_dataset\Bicycle\Bicycle_46.jpg,300,168
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRSxvoDXbhCJlC14o0U7AQO7VGbh6lP_7B6Q&s,image_dataset\Bicycle\Bicycle_47.jpg,294,171
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSszMSmd1JxbGbx-ilsQiVlir0bGaCkmC0ONQ&s,image_dataset\Bicycle\Bicycle_48.jpg,275,183
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRiQo54vQ-C5-keZkjU4rTGFpZVbLkUPMPhkA&s,image_dataset\Bicycle\Bicycle_49.jpg,320,158
Bicycle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRW25JAASLtNihub4natdZPZLxt3zD4hoecw&s,image_dataset\Bicycle\Bicycle_50.jpg,225,225
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE-8PHPnAR5SAJ8QcBUxOPozu6zYVI6Av2Uj8i8zDIP150nyFwwuvepHLp&s,image_dataset\Airplane\Airplane_1.jpg,46,75
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBFZFt0wQ2c0h0-ixM30DbtsSj0yV_wvU5D-rEiDhCgerWxgq-WrAtjoA6&s,image_dataset\Airplane\Airplane_2.jpg,89,46
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_DQUZj2u4niSsF41dRiDX3zS2e7LR7kfXEtYBfJ5tJUIlJgza3nTK5oTE&s,image_dataset\Airplane\Airplane_3.jpg,69,46
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsBmwc60OsINUZt2Vx8dTA8moUERtNlxi0jg&s,image_dataset\Airplane\Airplane_4.jpg,280,180
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQb7eLr_ViGHZolM7o2Ql7JTYPrIStR-p8BsA&s,image_dataset\Airplane\Airplane_5.jpg,275,183
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPRJe6V7ITj1_bGoTV6Qg2kA-G7mkHGYfdeA&s,image_dataset\Airplane\Airplane_6.jpg,249,202
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJkgHCpdeiCt3v93PhFLuMCHc1OfJ6feSB_A&s,image_dataset\Airplane\Airplane_7.jpg,259,194
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIKmLJwrq5Z2Eh0xAuOFd3fPQQDgbN_fic7Q&s,image_dataset\Airplane\Airplane_8.jpg,279,181
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKXv5XQwkKaxvEnLuDzHAThIqVrCd4kpcuLg&s,image_dataset\Airplane\Airplane_9.jpg,300,168
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsT31W5sT35X96hfKB0JK3mcWjrzFXvN3YqA&s,image_dataset\Airplane\Airplane_10.jpg,275,183
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhxgW2vEkwx6lpGcG__Stx8nrjumXrUHkvcQ&s,image_dataset\Airplane\Airplane_11.jpg,225,225
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRthmIrRgmmw4fg4m8pxGxI3uU7PEQ36jBn6g&s,image_dataset\Airplane\Airplane_12.jpg,225,225
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYFZWMwmqXq-cqUNCBEnAgDSodTaWr122m_A&s,image_dataset\Airplane\Airplane_13.jpg,300,168
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgTAm9Gm1tD0YYLyt6LHnz679avgG0DI65JA&s,image_dataset\Airplane\Airplane_14.jpg,293,172
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0Bt6L38wDOHZ7OHCjWB2w-GkrOJDrZ3YeMA&s,image_dataset\Airplane\Airplane_15.jpg,299,168
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqAD7lZIxC_BKuvsfaXsJ3YsuYF6EcqNUI8A&s,image_dataset\Airplane\Airplane_16.jpg,300,168
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDayMNPK4WY50BdA1uBfpBfq369qW-cDj_bQ&s,image_dataset\Airplane\Airplane_17.jpg,190,266
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvVQU2fl88dKQhVyDL5OzcujF5f8ZN4IzcoA&s,image_dataset\Airplane\Airplane_18.jpg,275,183
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRp4xY5dMpwWRA11qfs4UqUS8gxvPa3jtSu5g&s,image_dataset\Airplane\Airplane_19.jpg,275,183
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRyh1uq5gPpSQ9_rzIOilHFD0DMMH4dnTO7w&s,image_dataset\Airplane\Airplane_20.jpg,275,183
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlGR3cjwdhEZiwtiTv2MopP-QwiZUU2k_AQA&s,image_dataset\Airplane\Airplane_21.jpg,225,225
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZxpDDqb0VDrj67yZhOzkkGNTLl3W1cQFSng&s,image_dataset\Airplane\Airplane_22.jpg,343,147
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVaiCwu0os6ct0L90igyo6u5AOvOil8bUJOQ&s,image_dataset\Airplane\Airplane_23.jpg,300,168
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfymYMsdKAG_ehVufZyOeCnyJEkXBUOAY_Og&s,image_dataset\Airplane\Airplane_24.jpg,300,168
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYmoRq3KCeV5Cl2x-jW-QDnFE_qNL0f481mA9-cShLGpyc4wjrJ0b9&s=0,image_dataset\Airplane\Airplane_25.jpg,50,50
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAHCQIsAxkve8BxkzHe00FKMGh9fzg9d-6QrTHRDD7VZRIzNYTRAnL&s=0,image_dataset\Airplane\Airplane_26.jpg,50,50
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1fu6r70HZ9AV2pbLcTPIc5rdhO9iuEBhFPAnX3qczKJ5fMBbf_Y3H&s=0,image_dataset\Airplane\Airplane_27.jpg,50,50
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQu4XymcVuaKxuRJX5g-dnYQExNwqVSZ8GGKA&s,image_dataset\Airplane\Airplane_28.jpg,182,277
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXxXKDlCfSS9aksU-U9XvegHIdT1j4LgkllQ&s,image_dataset\Airplane\Airplane_29.jpg,275,183
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiN-wS3qBCrj4Sesy7hkP72zNFoX5ekGehkQ&s,image_dataset\Airplane\Airplane_30.jpg,183,275
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzncJCn7Rcoq90G9cI8rr2l8XKK58DEJDpnQ&s,image_dataset\Airplane\Airplane_31.jpg,259,194
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHG2QhRbXwFyaQI8cxgFkZ1tY7ek7Sia1mlQ&s,image_dataset\Airplane\Airplane_32.jpg,225,225
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVHHeUuVvqjjDKO5xrhAaaySpY5falsNtnXQ&s,image_dataset\Airplane\Airplane_33.jpg,300,168
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsdJMTIEA8RVgK3G8OV8zpH3BT80_sgGZTQg&s,image_dataset\Airplane\Airplane_34.jpg,252,200
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRHZ95FkTBgQ2mpqRt7vOXf65GcRP3CKCmkg&s,image_dataset\Airplane\Airplane_35.jpg,271,186
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0kdFHjxPDPAUYXl6qbr8TyiSEmNQ2utzhig&s,image_dataset\Airplane\Airplane_36.jpg,259,194
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdJHjnWfMtbnEh8VclgZOMdKhHZUL6S49jUw&s,image_dataset\Airplane\Airplane_37.jpg,300,168
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSLX7c2m28w-zNmejBYulM6jH30fH6r5ePzg&s,image_dataset\Airplane\Airplane_38.jpg,225,225
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyM5RjxPqV6L5QcqdOQEXvJ_Dasbmqu4d4ig&s,image_dataset\Airplane\Airplane_39.jpg,300,168
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzByRv69lVSHicuS5zTOeKqXDlFlhT-UvThA&s,image_dataset\Airplane\Airplane_40.jpg,275,183
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRhnOiwXyC_vwHlH7l1bqeNP3R7BR9zV2FHA&s,image_dataset\Airplane\Airplane_41.jpg,183,275
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7776x-Kwd33YQgVhF9lhELvc3Kexze6Atow&s,image_dataset\Airplane\Airplane_42.jpg,168,300
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAKA1X5CUGpbDTYS_B3SnTLEVutiezNMsgTw&s,image_dataset\Airplane\Airplane_43.jpg,201,251
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTo6n1bkh5iFZG1nU2XemoDoX-Zdh5Lt1jUlA&s,image_dataset\Airplane\Airplane_44.jpg,310,163
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGZIQtZyuzux5vYTA9lolcboyFzPGauQR1qQ&s,image_dataset\Airplane\Airplane_45.jpg,225,225
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYVTzhI57xFu4zaDPJNPplpfWh3TM4pSHTDw&s,image_dataset\Airplane\Airplane_46.jpg,225,225
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMRtJHZLXtX5zJV3Eu2PwxrR77o7ZXp0-jTw&s,image_dataset\Airplane\Airplane_47.jpg,275,183
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkYzf8S1Z7-Qj-wlOCByPFJ3h5qQx3-8H9Zw&s,image_dataset\Airplane\Airplane_48.jpg,278,182
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnKwEZ1n4qmsPKMRyG_UH56Q_wrI_Z7iYg7g&s,image_dataset\Airplane\Airplane_49.jpg,225,225
Airplane,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8GG3IlBKO1jcjzIBg2WcdpdLo-qEzJYQWgg&s,image_dataset\Airplane\Airplane_50.jpg,300,168
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1rmR5g9uAiWhRi9yWMsrN_CpEZgj31FPiD5v0OZFum-PqHt_hySx-pZS8&s,image_dataset\Shirt\Shirt_1.jpg,46,46
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTx-Y4_M_n4dsk79VnBy4WpsWToNhH4yEKzfjtoVAB1GAz1JBu6a0a8WOqA&s,image_dataset\Shirt\Shirt_2.jpg,46,46
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-Lwt5G9bOS3xUvFRH1veZvmeZ21JpmLaPpU2DLqQ9XsI1B4Jb_SI34kLd&s,image_dataset\Shirt\Shirt_3.jpg,46,69
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVHQGF0CR4OtIpiS4j-h3EFGiLehJ2-xIWlQ&s,image_dataset\Shirt\Shirt_4.jpg,201,251
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgaJ2ErilOFdtak7s5TRW4iaX7KBrLPO1xhA&s,image_dataset\Shirt\Shirt_5.jpg,194,259
